AUC,binary_accuracy,loss,precision,recall,val_AUC,val_binary_accuracy,val_loss,val_precision,val_recall
0.8599684238433838,0.7311466932296753,0.4029460847377777,0.9853233098983765,0.7121559381484985,0.8305889964103699,0.658203125,0.5093912482261658,0.9857142567634583,0.546174168586731
0.8561087250709534,0.7381198406219482,0.39881807565689087,0.9839718341827393,0.7212034463882446,0.8255897164344788,0.654296875,0.5149446129798889,0.9855769276618958,0.5408970713615417
0.8693376779556274,0.7264979481697083,0.3888373374938965,0.9882780909538269,0.7035971283912659,0.8332175612449646,0.669921875,0.502556562423706,0.9861111044883728,0.5620052814483643
0.8679922223091125,0.7466425895690918,0.3880177438259125,0.9868319034576416,0.7290415167808533,0.8333366513252258,0.677734375,0.4996653199195862,0.9863636493682861,0.5725593566894531
0.8732836842536926,0.7520661354064941,0.37923815846443176,0.9883675575256348,0.7326818108558655,0.8332672119140625,0.6796875,0.5024106502532959,0.9864253401756287,0.5751978754997253
0.8735371828079224,0.7561983466148376,0.38465413451194763,0.98807692527771,0.7377943992614746,0.8358859419822693,0.685546875,0.4934045970439911,0.982300877571106,0.5857519507408142
0.8749343156814575,0.7533574104309082,0.3704708516597748,0.9899458885192871,0.7337346076965332,0.8371654152870178,0.6796875,0.48941323161125183,0.9820627570152283,0.5778363943099976
0.8691155910491943,0.7582644820213318,0.36839449405670166,0.9863221645355225,0.7425629496574402,0.8348047733306885,0.681640625,0.49087539315223694,0.9821428656578064,0.5804749131202698
0.8852202296257019,0.7572314143180847,0.3516576290130615,0.9891766309738159,0.7372515201568604,0.8399627208709717,0.6875,0.4818120300769806,0.9823788404464722,0.5883905291557312
0.8574745655059814,0.7564566135406494,0.3839269280433655,0.9829674363136292,0.7430615425109863,0.8375523090362549,0.6875,0.4822850823402405,0.9823788404464722,0.5883905291557312
0.8776780366897583,0.7673037052154541,0.3527117371559143,0.9882842302322388,0.7503587007522583,0.8414208292961121,0.69140625,0.4726676344871521,0.9825327396392822,0.5936675667762756
0.866033673286438,0.756973147392273,0.37496164441108704,0.9870080351829529,0.7401146292686462,0.8401015996932983,0.697265625,0.4733511805534363,0.982758641242981,0.6015831232070923
0.8718635439872742,0.7667871713638306,0.3596380054950714,0.987906277179718,0.7500717639923096,0.8413712382316589,0.69921875,0.4698353409767151,0.9828326106071472,0.6042216420173645
0.8821892142295837,0.7698863744735718,0.35710641741752625,0.9883239269256592,0.7531573176383972,0.8440196514129639,0.703125,0.465179443359375,0.9829787015914917,0.6094986796379089
0.8907558917999268,0.7791838645935059,0.3447147607803345,0.9906402230262756,0.7612197995185852,0.8440394997596741,0.701171875,0.467255562543869,0.9829059839248657,0.6068601608276367
0.8730944991111755,0.7719524502754211,0.35783103108406067,0.986906111240387,0.7567412257194519,0.8417878746986389,0.703125,0.4644673466682434,0.9789029359817505,0.6121371984481812
0.8920701146125793,0.7833161354064941,0.32915759086608887,0.9922106862068176,0.7658173441886902,0.8468665480613708,0.70703125,0.45833295583724976,0.9790794849395752,0.6174142360687256
0.8805100321769714,0.7737603187561035,0.34871119260787964,0.9876404404640198,0.757758617401123,0.8494653701782227,0.7109375,0.4505818784236908,0.9792531132698059,0.62269127368927
0.8899078965187073,0.7846074104309082,0.3392391800880432,0.988623857498169,0.770374596118927,0.8482056260108948,0.712890625,0.45415911078453064,0.9793388247489929,0.6253297924995422
0.8913798332214355,0.7773760557174683,0.3384690582752228,0.9902803897857666,0.7601147890090942,0.849614143371582,0.716796875,0.44767647981643677,0.9795082211494446,0.6306068897247314
0.8929204940795898,0.7877066135406494,0.33228540420532227,0.9918367266654968,0.7696515917778015,0.850844144821167,0.720703125,0.4484367370605469,0.9796748161315918,0.6358839273452759
0.8834351897239685,0.7879648804664612,0.3351939916610718,0.9901062846183777,0.7728832960128784,0.8551788330078125,0.728515625,0.4357965290546417,0.9800000190734863,0.6464380025863647
0.8823561072349548,0.7895144820213318,0.34396860003471375,0.9854756593704224,0.7778733372688293,0.8539389371871948,0.7265625,0.4367096722126007,0.9799196720123291,0.6437994837760925
0.8869386911392212,0.7809917330741882,0.3349233865737915,0.9899553656578064,0.7642159461975098,0.8527981638908386,0.73046875,0.43367284536361694,0.980079710483551,0.649076521396637
0.8812961578369141,0.7897727489471436,0.3478779196739197,0.9879165291786194,0.7755101919174194,0.8507251143455505,0.716796875,0.45047134160995483,0.9795082211494446,0.6306068897247314
0.8890092968940735,0.7864152789115906,0.3197031319141388,0.991150438785553,0.7699799537658691,0.8541175127029419,0.73046875,0.4344556927680969,0.980079710483551,0.649076521396637
0.884445071220398,0.7957128286361694,0.3548300266265869,0.9869423508644104,0.782796323299408,0.8533239960670471,0.720703125,0.44459420442581177,0.9796748161315918,0.6358839273452759
0.8990501165390015,0.7959710955619812,0.3089451193809509,0.9927060604095459,0.7794960141181946,0.8582934737205505,0.736328125,0.42303070425987244,0.9803149700164795,0.6569920778274536
0.8934033513069153,0.80087810754776,0.32693153619766235,0.9902102947235107,0.78589928150177,0.8570436835289001,0.732421875,0.43176430463790894,0.9801587462425232,0.6517150402069092
0.8851828575134277,0.7905475497245789,0.3310216963291168,0.9886943697929382,0.7765682935714722,0.8554863929748535,0.732421875,0.4364486634731293,0.9801587462425232,0.6517150402069092
0.89225834608078,0.7923553586006165,0.31637030839920044,0.9905074834823608,0.7771412134170532,0.85456383228302,0.732421875,0.43505561351776123,0.9801587462425232,0.6517150402069092
0.8987933993339539,0.7946797609329224,0.3118191957473755,0.9926847219467163,0.7778733372688293,0.8571725487709045,0.73828125,0.42625290155410767,0.9803921580314636,0.6596305966377258
0.8957926630973816,0.7936466932296753,0.3119093179702759,0.9915904998779297,0.7775229215621948,0.8563295602798462,0.744140625,0.4200851321220398,0.9806201457977295,0.6675461530685425
0.7534894943237305,0.8760330677032471,0.8746988773345947,0.9452013969421387,0.9153757691383362,0.8093221187591553,0.865234375,0.4663703441619873,0.8672986030578613,0.9656991958618164
0.8373368978500366,0.7427685856819153,0.4882669746875763,0.9829391241073608,0.7269859313964844,0.8741840720176697,0.826171875,0.3106314539909363,0.9420731663703918,0.8153034448623657
0.80948805809021,0.7314049601554871,0.4985194206237793,0.9758567214012146,0.719288170337677,0.8458646535873413,0.7421875,0.3787439167499542,0.9768339991569519,0.6675461530685425
0.8414538502693176,0.7236570119857788,0.4277367889881134,0.98591548204422,0.7030128836631775,0.845299243927002,0.716796875,0.4105450212955475,0.9957627058029175,0.6200527548789978
0.8401729464530945,0.7422520518302917,0.44175592064857483,0.9847715497016907,0.7245044708251953,0.8523122668266296,0.71484375,0.42249050736427307,0.9957447052001953,0.6174142360687256
0.8556002974510193,0.76162189245224,0.3934895992279053,0.9867222905158997,0.7454858422279358,0.8599797487258911,0.734375,0.3983108103275299,0.9959183931350708,0.6437994837760925
0.858115553855896,0.7492251992225647,0.3899764120578766,0.9883494973182678,0.7300630807876587,0.8628365397453308,0.740234375,0.39297229051589966,0.9959677457809448,0.6517150402069092
0.8625631928443909,0.7611053586006165,0.39937272667884827,0.9867122173309326,0.7449125647544861,0.8704941868782043,0.751953125,0.3763729929924011,0.9960629940032959,0.6675461530685425
0.8656632900238037,0.7704029083251953,0.36369794607162476,0.98649662733078,0.7550961971282959,0.8807904124259949,0.763671875,0.3521566689014435,0.9961538314819336,0.6833773255348206
0.8781477212905884,0.7747933864593506,0.34341931343078613,0.9920963644981384,0.7559506893157959,0.8758307099342346,0.7578125,0.3653734624385834,0.9961089491844177,0.6754617691040039
0.8760238289833069,0.7866735458374023,0.3336387574672699,0.9889665246009827,0.7715925574302673,0.8788461685180664,0.7734375,0.3386823236942291,0.99622642993927,0.6965699195861816
0.9024316072463989,0.8013946413993835,0.3048471510410309,0.9945375323295593,0.7836441993713379,0.8785982131958008,0.76953125,0.3353705406188965,0.9961977005004883,0.6912928819656372
0.8972423672676086,0.7951962947845459,0.30472010374069214,0.9937591552734375,0.7772035598754883,0.8807606101036072,0.77734375,0.3358186185359955,0.9962546825408936,0.7018469572067261
0.8892572522163391,0.7980371713638306,0.3103596270084381,0.991253674030304,0.7820586562156677,0.8833297491073608,0.783203125,0.3213745951652527,0.9962962865829468,0.7097625136375427
0.8877951502799988,0.7957128286361694,0.3062702417373657,0.9919912815093994,0.7799084186553955,0.8869502544403076,0.779296875,0.3256281018257141,0.996268630027771,0.7044854760169983
0.9004733562469482,0.8083677887916565,0.2935587167739868,0.9942342638969421,0.7916786074638367,0.888200044631958,0.79296875,0.3181855082511902,0.996363639831543,0.7229551672935486
0.8983249068260193,0.8075929880142212,0.3003416061401367,0.9921090602874756,0.7927772998809814,0.8952129483222961,0.798828125,0.30981045961380005,0.9928571581840515,0.7335092425346375
0.8954572081565857,0.8086260557174683,0.2921079099178314,0.9928392171859741,0.7936462759971619,0.8989228010177612,0.80078125,0.3022242784500122,0.9964157938957214,0.7335092425346375
0.8950035572052002,0.8099173307418823,0.29490381479263306,0.9903191328048706,0.7957360744476318,0.9015612602233887,0.8046875,0.29301151633262634,0.9964413046836853,0.7387862801551819
0.9013712406158447,0.8236053586006165,0.2969886064529419,0.991581916809082,0.8109581470489502,0.9017497301101685,0.806640625,0.2913438081741333,0.9964538812637329,0.7414247989654541
0.9045307040214539,0.8168904781341553,0.28143998980522156,0.9911723136901855,0.8040676116943359,0.9016406536102295,0.8046875,0.2874203622341156,0.9964413046836853,0.7387862801551819
0.8976617455482483,0.82050621509552,0.2831856310367584,0.9908483028411865,0.8079793453216553,0.9020671248435974,0.806640625,0.28838372230529785,0.9964538812637329,0.7414247989654541
0.9142054915428162,0.8323863744735718,0.2493904083967209,0.994786262512207,0.8186498880386353,0.9058563113212585,0.80859375,0.2789316177368164,0.9964664578437805,0.7440633177757263
0.9150238633155823,0.828770637512207,0.25326764583587646,0.9950739145278931,0.8133448362350464,0.9073442220687866,0.80859375,0.2737424075603485,0.9964664578437805,0.7440633177757263
0.9197061061859131,0.83574378490448,0.2387436330318451,0.9954735636711121,0.8210798501968384,0.909397542476654,0.814453125,0.2659711539745331,0.996503472328186,0.751978874206543
0.9238037467002869,0.8496900796890259,0.23653268814086914,0.9948805570602417,0.8371625542640686,0.9079492688179016,0.818359375,0.2699430286884308,0.9965277910232544,0.7572559118270874
0.9148464798927307,0.8452996015548706,0.26060929894447327,0.9935241937637329,0.8340486288070679,0.9117781519889832,0.822265625,0.2631191313266754,0.9965517520904541,0.7625330090522766
0.9210531115531921,0.8442665338516235,0.2542925775051117,0.9951740503311157,0.830552339553833,0.9121649861335754,0.8203125,0.2563740909099579,0.9965397715568542,0.7598944306373596
0.9248870015144348,0.8481404781341553,0.23819953203201294,0.9945559501647949,0.8363376259803772,0.9127998352050781,0.822265625,0.2581223249435425,0.9965517520904541,0.7625330090522766
0.9226254224777222,0.8481404781341553,0.2394218146800995,0.9948979616165161,0.8361921310424805,0.9154383540153503,0.826171875,0.249898299574852,0.9965753555297852,0.767810046672821
0.9181860685348511,0.8595041036605835,0.23476997017860413,0.9912692904472351,0.8507204651832581,0.9178090691566467,0.830078125,0.2408527433872223,0.9932432174682617,0.7757256031036377
0.9231652617454529,0.8538222908973694,0.23092544078826904,0.9939003586769104,0.8425740003585815,0.9159640669822693,0.822265625,0.2440018206834793,0.9931507110595703,0.7651715278625488
0.9293743968009949,0.8597623705863953,0.220049187541008,0.9953004121780396,0.8485975861549377,0.9148530960083008,0.8203125,0.24312955141067505,0.993127167224884,0.7625330090522766
0.9214888215065002,0.8520144820213318,0.23674063384532928,0.9942038655281067,0.8398617506027222,0.9113813638687134,0.82421875,0.24232244491577148,0.9931740760803223,0.767810046672821
0.9311685562133789,0.8654442429542542,0.21265114843845367,0.9960079789161682,0.8546959757804871,0.9243260025978088,0.83203125,0.23141217231750488,0.9932659864425659,0.7783641219139099
0.9330869317054749,0.8724173307418823,0.2053266167640686,0.9953503608703613,0.8619499802589417,0.9225702881813049,0.841796875,0.22745831310749054,0.9933775067329407,0.791556715965271
0.9274874329566956,0.8584710955619812,0.2189500629901886,0.9959486722946167,0.8462421298027039,0.9178388118743896,0.8359375,0.23118814826011658,0.996632993221283,0.7810026407241821
0.9416844248771667,0.8688016533851624,0.18884286284446716,0.9979993104934692,0.8563662171363831,0.9197630882263184,0.83984375,0.23284168541431427,0.9966555237770081,0.7862796783447266
0.9314067959785461,0.8662189841270447,0.21750091016292572,0.9936603307723999,0.8564854860305786,0.9131370186805725,0.845703125,0.23358787596225739,0.996688723564148,0.7941952347755432
0.9349626898765564,0.8649277091026306,0.19492864608764648,0.9966543912887573,0.8530927896499634,0.9154185652732849,0.84375,0.2272499054670334,0.9901639223098755,0.7968337535858154
0.9408973455429077,0.8799070119857788,0.1892334520816803,0.9960513114929199,0.8698275685310364,0.9194557666778564,0.845703125,0.21667848527431488,0.9901960492134094,0.7994722723960876
0.9349320530891418,0.8762913346290588,0.19594678282737732,0.996052622795105,0.8663805723190308,0.9213799238204956,0.83984375,0.21883709728717804,0.9868852496147156,0.7941952347755432
0.9339777231216431,0.8793904781341553,0.22393657267093658,0.9943968653678894,0.8702048063278198,0.926051914691925,0.857421875,0.20839141309261322,0.987261176109314,0.8179419636726379
0.9356970191001892,0.8848140239715576,0.18809978663921356,0.9951203465461731,0.8765043020248413,0.9276589155197144,0.861328125,0.20688077807426453,0.9873417615890503,0.8232190012931824
0.9363378286361694,0.8793904781341553,0.1910426765680313,0.9960564970970154,0.8694779276847839,0.9290277361869812,0.857421875,0.20869183540344238,0.9903846383094788,0.8153034448623657
0.9458404183387756,0.8837810158729553,0.1774093210697174,0.9967511296272278,0.8745723962783813,0.9248517155647278,0.84765625,0.220065638422966,0.990227997303009,0.8021107912063599
0.9397461414337158,0.8868801593780518,0.19179148972034454,0.9947712421417236,0.8782458305358887,0.9273613095283508,0.8515625,0.2144985795021057,0.9902912378311157,0.8073878884315491
0.9424698352813721,0.8842975497245789,0.18449163436889648,0.9967213273048401,0.8740655779838562,0.9278770089149475,0.859375,0.20825588703155518,0.9904153347015381,0.8179419636726379
0.9382583498954773,0.8827479481697083,0.1986573338508606,0.9957502484321594,0.8735302686691284,0.920447587966919,0.85546875,0.21196362376213074,0.9872204661369324,0.8153034448623657
0.9412537217140198,0.8892045617103577,0.18102003633975983,0.9961165189743042,0.8806867003440857,0.9244549870491028,0.861328125,0.207525834441185,0.9904458522796631,0.8205804824829102
0.9421080946922302,0.8848140239715576,0.18154694139957428,0.9963993430137634,0.8749640583992004,0.924554169178009,0.861328125,0.2080627828836441,0.9904458522796631,0.8205804824829102
0.946796715259552,0.8842975497245789,0.17930427193641663,0.9951140284538269,0.8758600950241089,0.9256253838539124,0.857421875,0.20120637118816376,0.987261176109314,0.8179419636726379
0.9525363445281982,0.8977272510528564,0.16786101460456848,0.9980645179748535,0.888059675693512,0.9403455257415771,0.86328125,0.19161097705364227,0.9873816967010498,0.8258575201034546
0.9506860971450806,0.8915289044380188,0.16217325627803802,0.9974135160446167,0.8821847438812256,0.9379849433898926,0.869140625,0.19874224066734314,0.9905660152435303,0.831134557723999
0.9446772336959839,0.8943698406219482,0.1668103188276291,0.9967700242996216,0.8855093121528625,0.9388279318809509,0.873046875,0.1878070831298828,0.9845678806304932,0.8416886329650879
0.9518845081329346,0.90263432264328,0.17805907130241394,0.996482253074646,0.8948879837989807,0.9416648745536804,0.875,0.18882659077644348,0.9876161217689514,0.8416886329650879
0.9474774599075317,0.8930785059928894,0.1665394902229309,0.9970855116844177,0.883754312992096,0.9431130290031433,0.87109375,0.189407080411911,0.9875389337539673,0.8364115953445435
0.956183671951294,0.9116735458374023,0.1552727222442627,0.9977742433547974,0.903541624546051,0.9439066648483276,0.880859375,0.18056154251098633,0.987730085849762,0.8496042490005493
0.9424623250961304,0.9008264541625977,0.17252464592456818,0.9952320456504822,0.8945714235305786,0.9429246187210083,0.87890625,0.18025006353855133,0.9876922965049744,0.8469656705856323
0.9483804106712341,0.8966942429542542,0.16242410242557526,0.997092068195343,0.887546718120575,0.938381552696228,0.890625,0.17503228783607483,0.9879153966903687,0.8627968430519104
0.9484381079673767,0.8997933864593506,0.1655895859003067,0.995509922504425,0.8924669623374939,0.9404745697975159,0.8828125,0.17802542448043823,0.9877675771713257,0.8522427678108215
0.9431646466255188,0.8964359760284424,0.16803494095802307,0.9952030777931213,0.8896512389183044,0.9487572312355042,0.900390625,0.17531506717205048,0.988095223903656,0.8759894371032715
0.9492404460906982,0.8979855179786682,0.16213738918304443,0.9967814683914185,0.889431357383728,0.9446306824684143,0.8984375,0.1814786195755005,0.9939576983451843,0.8680738806724548
0.9555992484092712,0.9088326692581177,0.14703159034252167,0.9971437454223633,0.9013195633888245,0.9515345096588135,0.89453125,0.17684310674667358,0.9879879951477051,0.8680738806724548
0.9518761038780212,0.9052169322967529,0.15346771478652954,0.9977642893791199,0.8966705203056335,0.9467434883117676,0.892578125,0.1741163432598114,0.9879518151283264,0.8654353618621826
0.9508419036865234,0.9044421315193176,0.14521044492721558,0.9971300959587097,0.8965023159980774,0.9491340517997742,0.90234375,0.1756817251443863,0.9881305694580078,0.8786279559135437
0.9584676623344421,0.91425621509552,0.14381195604801178,0.9971644878387451,0.9073967933654785,0.9491241574287415,0.896484375,0.17828218638896942,0.990963876247406,0.8680738806724548
0.9571352601051331,0.9096074104309082,0.14472123980522156,0.9984177350997925,0.9014285802841187,0.9449977278709412,0.8984375,0.18520383536815643,0.9909909963607788,0.870712399482727
0.9605156779289246,0.91787189245224,0.1472344547510147,0.9971618056297302,0.9109766483306885,0.9476163983345032,0.900390625,0.174798384308815,0.988095223903656,0.8759894371032715
0.955172061920166,0.9065082669258118,0.14745721220970154,0.9968152642250061,0.8989086747169495,0.948380172252655,0.904296875,0.17339390516281128,0.9881656765937805,0.8812664747238159
0.9560326337814331,0.9152892827987671,0.14928846061229706,0.9974842667579651,0.9083619713783264,0.9483900666236877,0.900390625,0.17514999210834503,0.9910179376602173,0.8733509182929993
0.9464045166969299,0.9013429880142212,0.1566140502691269,0.9971209168434143,0.893123209476471,0.9498878717422485,0.90625,0.16833557188510895,0.9882006049156189,0.8839049935340881
0.9548624753952026,0.9139979481697083,0.14588868618011475,0.9971482753753662,0.9066551327705383,0.9526553153991699,0.91796875,0.16696037352085114,0.9884058237075806,0.8997361660003662
0.9557173252105713,0.91425621509552,0.14280760288238525,0.9962299466133118,0.9083357453346252,0.9532703757286072,0.91796875,0.1612553596496582,0.9855907559394836,0.9023746848106384
0.9557619690895081,0.913223147392273,0.1378650665283203,0.9974794983863831,0.9061247706413269,0.9474875330924988,0.912109375,0.16937023401260376,0.9911764860153198,0.8891820311546326
0.9644917249679565,0.9196797609329224,0.12340768426656723,0.998745322227478,0.9120596051216125,0.9489555954933167,0.912109375,0.1678541898727417,0.9911764860153198,0.8891820311546326
0.9578390717506409,0.91787189245224,0.13710111379623413,0.996532142162323,0.9114763736724854,0.9526553750038147,0.921875,0.1569543480873108,0.9856733679771423,0.9076517224311829
0.9637389183044434,0.9173553586006165,0.12178200483322144,0.9990571737289429,0.9093249440193176,0.9472891092300415,0.91015625,0.1676633507013321,0.9882698059082031,0.8891820311546326
0.9646158814430237,0.9251033067703247,0.12234427034854889,0.9978179335594177,0.918771505355835,0.9530521035194397,0.908203125,0.1651509404182434,0.9825581312179565,0.8918206095695496
0.9628822803497314,0.9302685856819153,0.13310499489307404,0.9984467029571533,0.923828661441803,0.950086236000061,0.919921875,0.16016462445259094,0.9856321811676025,0.9050132036209106
0.9555498361587524,0.9137396812438965,0.13783389329910278,0.9968384504318237,0.9068162441253662,0.9502251744270325,0.91796875,0.15699069201946259,0.9884058237075806,0.8997361660003662
0.9635529518127441,0.9263946413993835,0.12655998766422272,0.9966018199920654,0.9217143058776855,0.9517924189567566,0.916015625,0.15145760774612427,0.9800000190734863,0.9050132036209106
0.9534979462623596,0.9204545617103577,0.1481512039899826,0.9965592622756958,0.9147287011146545,0.9519412517547607,0.916015625,0.14962537586688995,0.9800000190734863,0.9050132036209106
0.9658257961273193,0.9214876294136047,0.1237274631857872,0.9987456798553467,0.9139167666435242,0.9511279463768005,0.91015625,0.1639910787343979,0.9854227304458618,0.8918206095695496
0.9628958702087402,0.9307851195335388,0.13488498330116272,0.9975255131721497,0.9253945350646973,0.9527942538261414,0.919921875,0.16226133704185486,0.9856321811676025,0.9050132036209106
0.9630550146102905,0.92587810754776,0.12236882746219635,0.9965785145759583,0.9206896424293518,0.9540640115737915,0.923828125,0.1536625772714615,0.9857142567634583,0.9102902412414551
0.964301586151123,0.9245867729187012,0.1344616562128067,0.9981343150138855,0.9181922078132629,0.9539349675178528,0.921875,0.15314072370529175,0.9856733679771423,0.9076517224311829
0.9620341062545776,0.9238119721412659,0.12443378567695618,0.9975109100341797,0.9178356528282166,0.9482810497283936,0.9140625,0.15824688971042633,0.9827089309692383,0.8997361660003662
0.9655324816703796,0.9263946413993835,0.11786813288927078,0.9981197118759155,0.9194572567939758,0.9518618583679199,0.9140625,0.15677493810653687,0.9827089309692383,0.8997361660003662
0.9683619737625122,0.9287189841270447,0.1118750274181366,0.9981446862220764,0.9228130578994751,0.9474378824234009,0.91796875,0.15609927475452423,0.9800570011138916,0.9076517224311829
0.9670401215553284,0.9356921315193176,0.11231911927461624,0.9981487393379211,0.930132269859314,0.9511873722076416,0.923828125,0.15043190121650696,0.9775280952453613,0.9182057976722717
0.9583001732826233,0.9243285059928894,0.1394309550523758,0.9971874952316284,0.918273389339447,0.9529727697372437,0.923828125,0.15047398209571838,0.9802259802818298,0.9155672788619995
0.9679594039916992,0.92949378490448,0.11025968939065933,0.9990703463554382,0.9227246642112732,0.952119767665863,0.919921875,0.16003158688545227,0.9828571677207947,0.9076517224311829
0.9582777619361877,0.9287189841270447,0.13880068063735962,0.9965975880622864,0.9240034222602844,0.9498283267021179,0.9140625,0.15639109909534454,0.9799426794052124,0.9023746848106384
0.9632796049118042,0.9302685856819153,0.12278547137975693,0.9978348016738892,0.9246202111244202,0.9468923211097717,0.912109375,0.15170612931251526,0.977142870426178,0.9023746848106384
0.9687800407409668,0.9372417330741882,0.11159847676753998,0.9987718462944031,0.931557834148407,0.9484298229217529,0.91796875,0.15820087492465973,0.982807993888855,0.9050132036209106
0.9644278883934021,0.930526852607727,0.10869887471199036,0.9984438419342041,0.9239631295204163,0.9475767016410828,0.919921875,0.15211741626262665,0.9828571677207947,0.9076517224311829
0.9694532752037048,0.944473147392273,0.1076706275343895,0.9975823760032654,0.940991997718811,0.9550756812095642,0.92578125,0.14316441118717194,0.9775910377502441,0.920844316482544
0.9665736556053162,0.9372417330741882,0.11578992009162903,0.9978381991386414,0.9319296479225159,0.9550855755805969,0.92578125,0.14564445614814758,0.9830028414726257,0.9155672788619995
0.9691327810287476,0.9354338645935059,0.1026531308889389,0.9987711310386658,0.9296540021896362,0.9529628157615662,0.921875,0.14883293211460114,0.9829059839248657,0.9102902412414551
